,DateTime,Hydro,Coal,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
170,2015-03-01,170.3405,2297.27035,2.24523166667,3081.2037475,539.698008333,63.5877208333,540.027166667
171,2015-04-01,167.692166667,2262.60878833,2.1885425,3048.55417667,541.484049167,66.4274591667,541.830625
172,2015-05-01,162.911833333,2213.14041417,2.16913666667,2999.85330667,554.240898333,59.2751341667,554.6020425
173,2015-06-01,159.363166667,2175.938325,2.23971666667,2968.78217917,559.425728333,63.5579525,559.7987275
174,2015-07-01,159.236416667,2166.35794333,2.38359333333,2991.00063917,584.481931667,70.1128841667,584.863489167
175,2015-08-01,158.604166667,2183.01822917,2.27204666667,3016.5134375,592.966973333,70.9328425,593.358446667
176,2015-09-01,158.410166667,2206.85312833,2.31360666667,3052.86667083,604.31685,72.1838983333,604.725875
177,2015-10-01,158.573,2201.26082167,2.2398075,3056.90149,618.9839525,68.9115466667,619.411144167
178,2015-11-01,158.395083333,2215.66600917,2.2123725,3084.12698333,621.415719167,79.3325566667,621.858134167
179,2015-12-01,158.53425,2209.32940417,2.2573225,3104.98091833,639.428305,88.1728391667,639.882515833
180,2016-01-01,159.33375,2215.02913333,2.50904833333,3154.70431417,680.9935,89.2589391667,681.4606675
181,2016-02-01,162.2816825,2193.42502583,2.98631916667,3153.98608,699.463249167,88.3746908333,699.907573333
182,2016-03-01,163.557634167,2200.58800667,3.03650916667,3165.86810167,706.527556667,84.8502566667,706.947715833
183,2016-04-01,166.5867325,2223.95994917,3.11965,3203.396755,718.336915833,83.7926316667,718.731156667
184,2016-05-01,172.502698333,2246.48049167,3.131245,3242.7768575,724.515360833,88.5369908333,724.886441667
185,2016-06-01,190.499323333,2256.32764583,3.2367275,3304.91106667,756.2152,91.1679658333,756.56693
186,2016-07-01,192.894360833,2239.16841917,3.11863,3315.136645,783.843966667,88.5792066667,784.1782375
187,2016-08-01,198.576238333,2226.3911025,3.10561083333,3326.7744475,810.520166667,80.6911733333,810.831643333
188,2016-09-01,198.599730833,2199.56107833,3.178865,3303.5756175,821.342475,73.2335466667,821.622569167
189,2016-10-01,197.870966667,2216.03741833,3.13027166667,3340.07644583,843.936205,71.336715,844.1855975
190,2016-11-01,205.359926667,2215.8808325,3.147845,3385.17003833,893.3589,59.5366108333,893.5801425
191,2016-12-01,210.622776667,2231.8213725,3.11420666667,3426.99549417,918.896095833,54.5006941667,919.0897475
192,2017-01-01,215.175584167,2229.70539,2.97720916667,3458.75613,946.602749167,56.335925,946.769085
193,2017-02-01,220.486923333,2246.95076917,2.5773125,3521.45004,985.2342675,58.2012083333,985.447896667
194,2017-03-01,226.602255833,2237.82181,2.44858333333,3547.57836,1015.2560975,60.0996072727,1015.50687167
195,2017-04-01,231.1238575,2256.68565917,2.27381083333,3584.63594667,1029.28227667,59.9848381818,1029.57947917
196,2017-05-01,234.1685975,2300.38185333,2.41842583333,3640.38993083,1039.52534417,58.612613,1039.8235775
197,2017-06-01,225.430388333,2303.94239667,2.51017916667,3610.79462167,1017.7323925,54.6799788889,1018.01688667
198,2017-07-01,228.379756667,2326.69448333,2.43393666667,3614.3443875,999.411779167,49.6642822222,999.680520833
199,2017-08-01,223.2578025,2330.07068333,2.51271583333,3595.18220917,977.8883625,55.0729788889,978.1422575
200,2017-09-01,220.728573333,2345.57362833,2.54712166667,3606.79029,972.604263333,60.3259755556,972.842593333
201,2017-10-01,219.398825833,2338.36796167,2.81422666667,3590.228875,962.703671667,62.4942888889,962.928780833
202,2017-11-01,213.077621667,2313.27155583,2.9069525,3534.54194417,936.487511667,64.9417077778,936.745805833
203,2017-12-01,212.357988333,2306.55289417,2.99783916667,3510.04151417,920.905789167,65.92117375,921.204121667
204,2018-01-01,210.227996667,2304.70778583,3.22067333333,3480.9014875,897.0122375,67.5738671429,897.333089167
205,2018-02-01,204.2905725,2300.043425,3.4266425,3455.22787417,881.668488333,67.6261442857,881.981540833
206,2018-03-01,199.540950909,2309.21073,3.52617636364,3452.17020636,871.428553636,67.6261442857,871.714973636
207,2018-04-01,195.324806,2303.724869,3.649456,3427.434372,855.27351,70.5396233333,855.516215
208,2018-05-01,189.99551,2299.61299111,3.72748888889,3401.88971333,838.271136667,70.5396233333,838.520602222
209,2018-06-01,178.47245,2353.7656925,3.57555875,3455.41717375,848.815355,70.5396233333,849.09600375
210,2018-07-01,167.07039,2379.94458714,3.76253285714,3485.65156714,862.632177143,,862.952918571
