,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
147,2013-04-01,250.763860833,2770.52990667,,3.47670666667,5052.26815833,898.999299167,0.0,129.9359475,993.307916667
148,2013-05-01,256.7380975,2773.70013333,,3.49219666667,5160.91067917,903.70543,0.0,129.780645,1087.811
149,2013-06-01,251.208934167,2815.57906333,,3.06003916667,5179.24950167,911.859041667,0.0,128.594093333,1062.58241667
150,2013-07-01,244.595621667,2816.7467825,,2.75706583333,5171.65253,888.338523333,0.0,126.910163333,1085.9945
151,2013-08-01,251.078694167,2792.96531,,2.52218083333,5170.9169125,852.8292225,0.0,126.453531667,1138.5545
152,2013-09-01,237.1800525,2784.143025,,2.67818666667,5146.855875,831.247466667,0.0,125.522354167,1159.48883333
153,2013-10-01,225.2412125,2771.78338167,,2.68899333333,5116.6578675,825.013191667,0.0,123.756435,1161.60516667
154,2013-11-01,227.916645,2798.1082675,,2.4158225,5138.35536417,814.786368333,0.0,124.916590833,1163.676
155,2013-12-01,226.136309167,2840.20262917,,2.47799416667,5177.6290175,812.7587025,0.0,125.967916667,1163.46658333
156,2014-01-01,219.981334167,2768.3962325,,2.4394825,5132.678055,801.142335833,0.0,127.518054167,1206.52158333
157,2014-02-01,212.638191667,2647.90513417,,2.755245,5041.30271667,829.865651667,0.0,128.473959167,1213.459
158,2014-03-01,211.947535,2573.90734,,2.9112975,5015.01879,926.67296,0.0,128.9554375,1164.70025
159,2014-04-01,213.445463333,2466.56372583,,2.9676775,4963.46834417,986.110028333,0.0,127.617140833,1161.355
160,2014-05-01,215.0309525,2376.06881667,,3.40617166667,4929.77951833,1028.963875,0.0,126.635799167,1175.13033333
161,2014-06-01,219.216945,2297.07185833,,3.81356083333,4948.53028667,1044.14080583,0.0,126.710755833,1252.73733333
162,2014-07-01,213.774809167,2250.94461083,,4.02529083333,4944.12236,1065.0420725,0.0,126.404248333,1279.65341667
163,2014-08-01,218.827820833,2227.69172083,,4.30774166667,4990.9667925,1132.32602083,0.0,125.960954167,1277.80391667
164,2014-09-01,242.648060833,2152.84255667,,4.25057333333,4987.24275083,1184.12816167,0.0,124.47071,1275.27241667
165,2014-10-01,261.043571667,2108.4516675,,4.55418166667,4966.53237167,1212.88649,0.0,124.098660833,1251.96325
166,2014-11-01,271.243610833,2022.97734333,,4.7636825,4821.91567417,1206.560135,0.0,123.22521,1189.51041667
167,2014-12-01,275.980373333,1904.72323,,4.83094083333,4690.81759083,1222.2390175,0.0,122.47944,1156.98975
168,2015-01-01,297.432913333,1811.66939917,,5.03702583333,4629.952295,1238.85715167,0.0,120.157009167,1153.1495
169,2015-02-01,320.627874167,1835.369235,,5.08130916667,4678.08097583,1225.51378083,0.0,119.014088333,1167.92008333
170,2015-03-01,353.5082425,1790.53242,,4.76236916667,4622.8470475,1146.12824667,0.0,119.198741667,1204.18925
171,2015-04-01,365.723480833,1761.43908917,,4.713005,4614.18527417,1156.03012,0.0,120.3304175,1201.54558333
172,2015-05-01,359.5473075,1754.02952083,,4.16540666667,4617.6459525,1173.62403583,0.0,119.483445,1201.68691667
173,2015-06-01,356.771481667,1664.9935,,3.94689,4565.47506417,1218.81878333,0.0,116.830973333,1199.68516667
174,2015-07-01,361.972258333,1640.028055,,4.33451833333,4621.22991083,1295.4857575,0.0,115.695396667,1199.46
175,2015-08-01,359.589216667,1640.48594917,,4.10248583333,4656.8451625,1333.97200167,0.0,114.580103333,1200.2935
176,2015-09-01,338.4879175,1669.42658833,,4.022625,4714.7221225,1381.02795167,0.0,115.169721667,1202.81658333
177,2015-10-01,330.861046667,1723.46100667,,3.70961166667,4772.67197333,1389.02326,0.0,115.91375,1205.7145
178,2015-11-01,326.704005833,1793.30106917,,3.378805,4848.4589625,1445.800425,0.0,115.320509167,1160.01025
179,2015-12-01,320.354701667,1830.042535,2.05808666667,3.59594416667,4925.3683825,1512.3878675,0.0,115.178778333,1139.94975
180,2016-01-01,297.498833333,1983.339205,2.17850166667,3.53027166667,5037.08828167,1514.26558583,0.0,116.330824167,1118.4185
181,2016-02-01,269.960665833,2080.564395,2.17288416667,3.39016,5066.33477,1482.5606475,0.0,117.5941825,1109.54466667
