,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
158,2014-03-01,305.123936667,7.376475,,49.074205,1116.4654,93.7994025,342.825589167,378.867866667
159,2014-04-01,309.475873333,7.4731025,,43.9634983333,1118.88243417,94.7527775,344.6959275,379.893206667
160,2014-05-01,307.880931667,7.20287333333,,43.8679791667,1105.01242833,95.5991908333,331.872908333,380.932899167
161,2014-06-01,298.881270833,7.06988083333,,43.81967,1081.9028275,98.4183641667,320.908913333,378.129641667
162,2014-07-01,298.9011025,7.16742083333,,43.6493066667,1040.48062917,99.1212816667,283.9977025,374.2275425
163,2014-08-01,293.6136,7.09239,,44.6430633333,991.2802675,98.7257091667,243.923099167,370.064846667
164,2014-09-01,287.169335833,7.22221333333,,44.1521325,976.889023333,99.4087541667,236.617941667,370.305271667
165,2014-10-01,283.927491667,7.48018,,45.1616233333,973.808740833,98.9815883333,236.797564167,369.890205
166,2014-11-01,284.1451025,7.844,,45.5591408333,990.919440833,100.897580833,253.4722125,370.84464
167,2014-12-01,282.469823333,7.883735,,45.4652908333,984.45789,104.370505,248.115095,371.718828333
168,2015-01-01,280.04393,7.65843833333,,45.6885775,978.4387375,107.9756675,245.992174167,370.721181667
169,2015-02-01,277.9373025,7.22709583333,,37.488115,971.688293333,110.3110275,252.069165,368.270658333
170,2015-03-01,279.007894167,6.0654025,,12.5225391667,954.956670833,113.922168333,258.779713333,369.051224167
171,2015-04-01,281.412405,5.28442833333,,10.6604416667,933.072169167,114.406221667,241.3055825,365.015523333
172,2015-05-01,282.8136675,5.20866833333,,10.643435,938.1382175,115.6595275,245.922230833,363.2135275
173,2015-06-01,280.344108333,5.2767625,,10.623425,952.6710325,116.308129167,259.330015,366.344379167
174,2015-07-01,269.398644167,5.320375,,11.0158783333,960.858053333,119.747379167,273.517275833,370.6990525
175,2015-08-01,267.418138333,5.52003,,10.2853833333,985.8648025,123.276703333,299.751676667,371.879645833
176,2015-09-01,263.369888333,5.57752416667,,10.4902075,1004.036795,128.14667,320.107595833,373.213825833
177,2015-10-01,262.865033333,5.67965083333,,9.50707083333,1001.91344667,130.571390833,321.974946667,370.852229167
178,2015-11-01,257.861195,5.5245525,,9.14804833333,982.365255833,131.809155,311.036846667,367.621765833
179,2015-12-01,255.22211,5.59727583333,,9.0492075,965.688305833,131.422471667,301.375103333,363.013410833
180,2016-01-01,249.973971667,5.8185925,,9.16031916667,959.535589167,138.925250833,291.5282925,371.27289
181,2016-02-01,241.178111667,5.85022833333,,8.62403833333,941.6067175,143.381909167,278.103196667,375.9484375
182,2016-03-01,236.246523333,6.1566375,,3.97692583333,930.530535833,151.647246667,271.263580833,381.0650975
183,2016-04-01,237.644233333,6.31089666667,,3.938185,949.835941667,160.486579167,279.4007375,390.112039167
184,2016-05-01,243.888541667,6.28833416667,,3.9604325,961.8874375,164.966851667,279.685000833,395.612574167
185,2016-06-01,258.483445833,6.14098583333,,3.89312833333,973.802981667,170.57227,273.282131667,399.218239167
186,2016-07-01,266.9186425,6.02330833333,,3.5370225,978.969209167,173.485425,270.127225,399.662686667
187,2016-08-01,271.5757425,5.840285,,3.8268775,964.781996667,172.722044167,251.2617625,399.248084167
188,2016-09-01,271.071193333,5.8338275,,3.20177916667,939.673851667,174.709409167,226.439333333,400.200095833
189,2016-10-01,266.726570833,5.74880833333,,3.93387666667,925.714165,177.566291667,212.907351667,403.085534167
190,2016-11-01,265.1849075,5.8549725,,3.86626583333,920.40894,182.9350275,203.432475833,408.709121667
191,2016-12-01,278.730671667,5.85603833333,,4.37834916667,932.400455833,191.162036667,192.732770833,417.636628333
192,2017-01-01,282.398083333,5.66128166667,0.453001666667,11.03262,938.690001667,194.4044175,186.422338333,420.151261667
193,2017-02-01,285.4664725,5.8849175,0.476663636364,23.6700608333,946.589943333,197.832963333,178.0559675,420.565108333
194,2017-03-01,286.841265833,5.94145916667,0.492931,23.6634066667,933.504709167,196.3981875,166.087603333,417.826615833
195,2017-04-01,283.20305,5.83525833333,0.499803333333,23.6455841667,928.052945,197.476228333,166.681738333,415.617576667
196,2017-05-01,275.20012,6.01757583333,0.50546,23.695665,914.0146825,200.686208333,159.668286667,416.653814167
197,2017-06-01,264.812496667,6.1048675,0.512957142857,23.8320358333,902.6102875,201.711640833,156.881994167,419.066093333
198,2017-07-01,263.507859167,6.35413166667,0.495135,23.7998833333,900.892744167,204.263626667,152.60996,422.756466667
199,2017-08-01,263.030735,6.31978,,23.9949175,904.721678333,208.199889167,154.617873333,425.22384
200,2017-09-01,271.534793333,6.43383583333,,24.6885716667,918.7365275,208.867761667,160.084928333,424.789504167
201,2017-10-01,282.776598333,6.43752833333,,26.0408781818,935.191120833,209.80586,165.637364167,425.595385
202,2017-11-01,293.8922625,6.40946272727,,26.1562672727,956.52392,208.994268333,175.217155833,426.154445833
203,2017-12-01,292.391065833,6.29841454545,,25.7245518182,958.654810833,204.913589167,183.862300833,421.4775025
204,2018-01-01,299.978516667,6.53856636364,,19.76651,954.223693333,200.962628333,187.587186667,412.624535
205,2018-02-01,307.083299167,6.27585545455,,3.783965,945.927829167,197.2122725,190.517355833,408.213129167
206,2018-03-01,310.036534545,5.814838,,4.02838333333,955.329382727,193.398331818,201.251041818,404.371960909
207,2018-04-01,310.322817,5.72249555556,,4.3955,947.530832,187.08559,200.659184,397.174507
208,2018-05-01,311.207558889,5.70124625,,4.80453714286,953.896222222,183.376156667,207.276076667,395.738148889
209,2018-06-01,311.252345,5.92830285714,,5.17008666667,958.78844875,182.94525125,209.7202525,396.9758025
210,2018-07-01,314.608017143,6.04395166667,,,965.01056,183.037708571,212.575121429,396.833677143
