,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
188,2016-09-01,17.1018733333,3366.16241083,45.18653,47.9644058333,19782.2056675,13147.536005,84.1178583333,452.172815,2405.30991667
189,2016-10-01,17.3411291667,3265.04073,49.5566175,48.8955891667,19685.4151567,13169.3236992,75.8741566667,456.90599,2395.17783333
190,2016-11-01,17.32416,3245.5757875,53.9558941667,48.1715225,19811.6636825,13274.8815658,76.4620866667,466.521850833,2425.63908333
191,2016-12-01,18.10781,3209.57140583,61.6794075,43.1440166667,19876.98358,13363.544475,78.497945,477.572936667,2428.1865
192,2017-01-01,18.1915833333,3126.06349667,73.0360216667,42.6635416667,19867.76242,13425.3579542,79.2434633333,490.468845833,2428.85158333
193,2017-02-01,17.65505,3130.67810417,81.9437958333,54.02163,20011.9550392,13532.2704517,86.4496058333,501.346116667,2431.85683333
194,2017-03-01,17.5149458333,3048.22211083,91.7985491667,51.2814725,20056.5729942,13612.7598717,89.8266816667,514.454453333,2465.21208333
195,2017-04-01,17.4276091667,2914.3844575,106.705029167,46.8462408333,20008.26516,13646.8308158,96.0112275,530.273905,2498.93708333
196,2017-05-01,16.9542683333,2808.58558667,121.625030833,43.5006216667,20006.9680517,13716.9195,100.278025,541.423826667,2521.59025
197,2017-06-01,16.4626108333,2754.09641,132.456499167,43.2023108333,19921.1752142,13677.77409,103.35071,550.760988333,2522.52925
198,2017-07-01,16.2930658333,2692.58143083,146.605175,43.3021066667,20005.2276658,13804.9403317,105.833538333,569.1864175,2521.51033333
199,2017-08-01,16.3126233333,2605.86690083,159.713671667,42.9218391667,20013.1707883,13879.7251958,115.408974167,584.09746,2519.6725
200,2017-09-01,16.6815108333,2585.17525083,172.45999,41.974775,20021.8903342,13910.0614933,123.41904,599.614813333,2498.66208333
201,2017-10-01,17.37114,2587.0050575,184.40783,47.8451441667,20224.7770308,14121.2028633,129.2148375,614.4902775,2458.56041667
202,2017-11-01,18.1515616667,2525.63048167,198.130923333,47.77496,20299.4094367,14263.67131,129.234560833,627.651089167,2437.51066667
203,2017-12-01,18.7050425,2512.72817333,204.311018333,47.8125108333,20392.9351725,14363.9245383,125.6927525,633.793795,2440.29066667
204,2018-01-01,19.8979308333,2510.33066917,206.479595833,47.5595316667,20408.1260967,14379.6407667,125.4595525,632.386839167,2442.69575
205,2018-02-01,20.5421558333,2397.86786833,213.2556875,34.9931866667,20302.3825617,14398.5511058,120.628569167,634.66089,2443.78058333
206,2018-03-01,20.7778736364,2456.14088364,217.211603636,37.3110045455,20644.9524836,14680.6283773,120.235171818,637.018609091,2440.19927273
207,2018-04-01,20.864577,2550.319293,214.497091,39.355741,20996.75282,14920.978872,124.809354,631.474906,2458.0406
208,2018-05-01,20.97478,2614.76170556,211.331688889,40.6403755556,21268.3184033,15113.88535,130.47983,628.841571111,2468.66644444
209,2018-06-01,21.055655,2620.7116725,212.83134,40.44090125,21364.33852,15227.1850938,137.21966375,629.54536,2435.456125
210,2018-07-01,21.3411328571,2585.63183429,210.89162,39.63135,21179.4128786,15111.28766,133.983158571,625.186835714,2408.72157143
