,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Petroleum Coke,Other Renewable
99,2009-04-01,777.659436667,1296.96382417,,1.10625666667,2205.24944167,66.8351891667,6.52483555556,39.7103658333,74.892155
100,2009-05-01,759.503821667,1344.023575,,1.144765,2237.17570333,69.0541025,6.89754,39.6474358333,77.220475
101,2009-06-01,734.74532,1393.97688167,,1.22269666667,2266.491495,70.80776,7.70317142857,39.6646433333,79.6151216667
102,2009-07-01,739.655318333,1410.66128833,,1.18709083333,2290.58463167,73.1907816667,7.36566285714,38.7405133333,81.9948258333
103,2009-08-01,752.927439167,1445.907585,,1.09200833333,2342.709215,75.3644358333,6.75369571429,39.1076366667,84.1773133333
104,2009-09-01,761.572894167,1483.72403167,,1.21935083333,2390.81688833,78.6732941667,7.00323833333,36.6920208333,87.4119183333
105,2009-10-01,778.817619167,1527.21432,,1.19553583333,2449.9934875,79.5994741667,5.80431666667,33.3160391667,88.2192533333
106,2009-11-01,779.314553333,1570.5752075,,1.03360583333,2496.29195667,80.1739716667,5.91649333333,33.162165,88.5718558333
107,2009-12-01,783.292529167,1565.3651175,,1.06149,2493.78094,77.71995,5.42522,32.9860116667,85.954325
108,2010-01-01,784.555166667,1550.05285167,,1.0876125,2482.59838083,77.5194433333,8.4966,32.9541733333,85.596445
109,2010-02-01,794.469515833,1531.17714,,1.12535833333,2477.77550917,83.2302591667,7.53403428571,31.3876125,90.6314391667
110,2010-03-01,835.3392025,1512.2937425,,1.12232166667,2505.76867667,87.7061925,8.77401625,31.3619925,94.48598
111,2010-04-01,884.344730833,1481.62281417,,1.1293775,2525.94064583,87.0601391667,9.58651444444,31.2656441667,93.1665683333
112,2010-05-01,948.6151375,1407.3898425,,1.08418,2521.43345417,87.7683366667,14.089701,31.58502,93.214985
113,2010-06-01,982.775669167,1334.04266417,,1.04386,2485.8229275,89.2519766667,15.9353009091,31.59591,94.0576358333
114,2010-07-01,975.6057875,1303.07132333,,1.14460916667,2448.5997275,90.497345,15.4068845455,32.3091066667,94.6259366667
115,2010-08-01,1004.52142,1265.8458975,,1.35023333333,2447.45157333,91.6593141667,22.6725581818,32.1642975,95.0690516667
116,2010-09-01,1035.2935775,1250.09780833,,1.36752833333,2469.70838333,91.5803775,26.330315,34.694165,94.2824808333
117,2010-10-01,1033.67858083,1237.9288325,,1.5264775,2460.73591333,92.6663216667,27.7867341667,37.7627716667,94.6833541667
118,2010-11-01,1039.81278,1243.87021167,,1.4728975,2474.10932333,95.2922525,28.1590008333,36.9240925,96.6482766667
119,2010-12-01,1049.29716167,1243.73843,,1.51816416667,2492.50485417,98.4030683333,34.41448,36.8717008333,99.0966791667
120,2011-01-01,1049.65677917,1254.6435275,,1.47574916667,2510.7118825,105.430635,34.8493908333,36.9097558333,105.430635
121,2011-02-01,1044.70774417,1262.92367167,,1.37279666667,2519.75265167,106.556625833,37.37878,38.4581566667,106.556625833
122,2011-03-01,1006.06026917,1283.82417,,1.36054,2501.26066417,104.727874167,38.6180491667,38.5499691667,104.727874167
123,2011-04-01,978.8277475,1258.2182825,,1.32570083333,2453.73809667,108.577308333,40.0395783333,38.5547825,108.577308333
124,2011-05-01,984.6170275,1247.91398417,,1.25818,2445.5806775,107.041005833,38.14694,38.477985,107.041005833
125,2011-06-01,977.729809167,1220.90546917,,1.3720675,2411.96113,106.683985833,38.4126416667,38.4914966667,106.683985833
126,2011-07-01,978.8067825,1217.16174167,,1.30714583333,2413.11455167,108.857441667,42.1200691667,36.2554558333,108.857441667
127,2011-08-01,977.373086667,1189.93206167,,1.26837833333,2379.65343333,107.277799167,39.83479,35.4594116667,107.277799167
128,2011-09-01,954.2572975,1186.45002667,,1.2001375,2352.61705,107.14627,39.3504525,35.6212233333,107.14627
129,2011-10-01,935.357061667,1183.87756583,,1.13146083333,2331.99774083,105.5209775,41.3006191667,35.9488116667,105.5209775
130,2011-11-01,921.184851667,1175.70613167,,1.18166083333,2314.32840833,106.147404167,43.2422433333,37.77999,106.147404167
131,2011-12-01,930.621231667,1177.68590083,,1.08983583333,2320.69860083,105.177011667,38.9191741667,37.9694783333,105.177011667
132,2012-01-01,940.28875,1165.61597917,,1.07049916667,2317.06520333,105.14592,38.66653,37.843885,105.14592
133,2012-02-01,951.266068333,1173.7806725,,1.01897083333,2342.33547417,108.729064167,41.5654158333,38.0095458333,108.729064167
