,DateTime,Hydro,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable,Nuclear
196,2017-05-01,108.085925833,8.97787333333,0.680917777778,185.574525,28.6356683333,0.148511666667,76.5340383333,
197,2017-06-01,105.325925833,9.41506833333,0.6614575,183.233435833,29.5111525,0.136713333333,76.9987891667,
198,2017-07-01,99.8300325,9.92073083333,0.739784285714,178.261723333,30.3814175,0.138139166667,77.5015975,
199,2017-08-01,96.7002983333,10.1766291667,0.84778,175.290788333,31.3570791667,0.159054166667,77.6234925,
200,2017-09-01,99.4923591667,10.5081708333,,178.969915833,32.1916791667,0.15285,78.4936541667,
201,2017-10-01,103.485698333,10.9641508333,,183.979813333,32.8054625,0.143381666667,79.520585,
202,2017-11-01,110.240010833,11.2801458333,,191.246735,33.3056858333,0.160153333333,80.0560533333,
203,2017-12-01,111.951068333,11.5645783333,,193.5033575,33.2913583333,0.165021666667,80.6003966667,
204,2018-01-01,115.967040833,11.9458733333,,196.425405833,32.7841466667,0.149720833333,79.8033975,
205,2018-02-01,119.8149075,12.2347616667,,199.260503333,32.3044491667,0.155300833333,79.0397608333,
206,2018-03-01,121.212483636,12.64137,,199.752857273,31.6836009091,0.160532727273,78.1194845455,
207,2018-04-01,121.605362,12.921155,,198.787978,31.187463,0.161406,76.747584,
208,2018-05-01,122.033961111,12.93816,,198.905474444,30.6195011111,0.15781,76.4279633333,
209,2018-06-01,122.25133625,12.7781925,,201.0107,30.289405,0.17743,78.31398875,
210,2018-07-01,123.9862,11.9829214286,,203.074872857,30.1563542857,0.181271428571,78.6515385714,
